ID,countryCode,year,sex,agefrom,ageto,percentage_no_schooling,percentage_primary_schooling,percentage_primary_schooling_completed,percentage_secondary_schooling,percentage_secondary_schooling_completed,percentage_tertiary_schooling,percentage_tertiary_schooling_completed,yr_sch,region_code,literate_pop,target
ID_01GJD7J,44,1990,MF,15,999,27.25,56.99333333333333,20.626666666666665,15.513333333333335,1.59,0.24,0.11,4.38,Sub-Saharan Africa,9138.0,72.74319375895558
ID_01GLB5K,31,1955,M,25,999,84.59,15.1,5.29,0.22,0.09,0.1,0.08,0.65,Sub-Saharan Africa,80.0,15.32567049808429
ID_01GSR1N,7,1960,MF,25,999,82.29,16.19,5.42,1.39,0.56,0.12,0.08,0.82,Sub-Saharan Africa,388.0,17.692658458732332
ID_01GTT8B,323,2005,MF,25,999,0.1925,7.056666666666666,6.738333333333332,63.63,46.32416666666666,29.162499999999994,19.979166666666664,12.011666666666668,Europe and Central Asia,1829.0,99.83624454148472
ID_01GUW8V,59,1950,MF,25,999,23.499166666666667,71.99583333333334,21.109166666666667,4.160833333333334,1.5758333333333334,0.3424999999999999,0.2308333333333333,3.266666666666667,Latin America and the Caribbean,973.0,76.49371069182389
ID_01GWG4W,1,1990,MF,25,999,52.01,31.93,11.75,12.87,8.71,3.19,2.12,3.38,Middle East and North Africa,4436.0,47.98269334775554
ID_01GXS0H,95,1955,M,25,999,98.34,0.55,0.17,0.95,0.39,0.17,0.12,0.13,South Asia,32.0,1.6537467700258397
ID_01GYG9C,82,2000,MF,15,999,13.693333333333332,66.90333333333332,31.563333333333333,12.426666666666668,7.81,6.976666666666667,2.6633333333333336,4.6066666666666665,East Asia and the Pacific,36127.0,86.30434782608695
ID_01HES2C,104,1980,MF,25,999,27.641666666666666,64.70833333333334,1.8083333333333336,5.4416666666666655,1.7499999999999998,2.2166666666666672,2.183333333333332,2.233333333333333,East Asia and the Pacific,26146.0,72.36645446996955
ID_01HKJ3U,107,1950,MF,15,999,2.67,91.18,56.04,4.23,2.05,1.91,1.13,5.97,Advanced Economies,5210.0,97.31042211430706
ID_01HOI9S,74,1995,F,15,999,7.82,65.1,32.74,20.08,11.85,7.01,3.3,6.14,Latin America and the Caribbean,1298.0,92.1875
ID_01HSN1T,20,1960,MF,25,999,91.38,6.52,2.21,1.47,0.49,0.68,0.44,0.53,Sub-Saharan Africa,116.0,8.637379002233805
ID_01HWJ4G,12,1975,F,15,999,66.74,19.62,6.02,13.03,3.5,0.61,0.31,2.27,Sub-Saharan Africa,146.0,33.25740318906606
ID_01HWN2M,80,1990,MF,15,999,18.26333333333333,16.623333333333335,7.710000000000001,57.84333333333333,28.22666666666667,7.140000000000001,4.713333333333334,7.483333333333333,Middle East and North Africa,340.0,81.5347721822542
ID_01IAP2O,44,1965,F,25,999,87.98,11.23,1.11,0.75,0.25,0.05,0.03,0.45,Sub-Saharan Africa,164.0,11.962071480671042
ID_01IMX2D,85,1970,MF,25,999,72.2,22.7,7.69,3.9,0.33,1.1,0.71,1.24,South Asia,63762.0,27.699846647754672
ID_01IOW8H,98,1970,MF,25,999,27.525,53.708333333333336,15.050000000000002,11.258333333333336,6.758333333333333,7.516666666666668,5.45,3.3766666666666665,East Asia and the Pacific,18542.0,72.48065045735282
ID_01IQV7H,29,1970,M,25,999,88.84,4.74,1.62,6.03,2.68,0.36,0.19,0.83,Middle East and North Africa,297.0,11.127763207193706
ID_01JDW7R,69,1960,MF,25,999,59.82750000000001,34.004999999999995,14.705833333333333,5.066666666666667,3.1216666666666666,1.1016666666666663,0.98,2.2641666666666667,Latin America and the Caribbean,22558.0,40.17167076254586
ID_01JSS6W,30,1990,MF,25,999,83.84583333333333,14.759166666666667,7.063333333333333,1.2175,0.6200000000000001,0.175,0.1166666666666666,0.6716666666666667,Sub-Saharan Africa,1473.0,16.151315789473685
ID_01KAT4F,105,1950,MF,15,999,90.92,3.49,0.63,3.73,1.79,1.85,1.02,0.79,Middle East and North Africa,3.0,7.5
ID_01KCK4D,20,1950,F,25,999,94.15,5.41,1.63,0.36,0.13,0.1,0.06,0.27,Sub-Saharan Africa,27.0,5.781584582441114
ID_01KEZ8S,4,1995,F,25,999,30.13,17.08,9.09,49.89,17.75,2.9,1.92,6.7,Sub-Saharan Africa,214.0,69.70684039087948
ID_01KHR1F,77,1995,M,25,999,4.83,49.51,25.62,24.9,9.22,20.76,10.89,7.89,Latin America and the Caribbean,838.0,95.11918274687856
ID_01KUN5Y,82,1965,F,25,999,82.11,13.54,4.48,4.23,1.11,0.13,0.08,0.74,East Asia and the Pacific,889.0,17.898127642440105
ID_01KYF0P,105,1970,MF,15,999,74.23,6.79,2.15,14.21,9.29,4.77,2.55,2.54,Middle East and North Africa,37.0,25.170068027210885
ID_01LBP4L,119,1955,M,15,999,41.54,34.29,22.45,20.48,10.28,3.7,2.41,4.56,Advanced Economies,70.0,57.85123966942149
ID_01LHF9Y,104,1995,MF,15,999,8.733333333333333,47.76333333333333,31.21333333333333,38.63666666666666,16.48333333333333,4.87,3.95,7.363333333333333,East Asia and the Pacific,48588.0,91.2690660455331
ID_01LOC3Y,95,2000,MF,25,999,64.97,15.84,6.71,15.46,5.65,3.73,2.45,2.37,South Asia,3385.0,35.019656528036414
ID_01LSH1K,319,1955,MF,25,999,46.11,29.61,18.15,20.8,8.8,3.47,2.31,3.62,Europe and Central Asia,434.0,53.84615384615385
ID_01LWZ3K,319,1950,MF,25,999,55.281666666666666,26.354166666666668,15.661666666666669,15.604166666666664,6.234999999999999,2.7625000000000006,1.873333333333333,2.856666666666667,Europe and Central Asia,608.0,44.70588235294117
ID_01LXM9I,123,2005,M,25,999,0.83,17.65,16.67,67.31,65.91,14.21,9.81,11.07,Europe and Central Asia,12154.0,99.1677545691906
ID_01MJP7E,156,1975,M,25,999,34.97,29.44,22.39,30.13,13.02,5.46,3.53,4.64,Europe and Central Asia,312.0,65.0
ID_01MNK0J,151,1965,M,15,999,1.04,56.7,37.81,37.65,23.5,4.61,2.88,9.61,Europe and Central Asia,3524.0,98.93318360471643
ID_01MOL7K,324,1995,MF,15,999,0.3533333333333333,21.39,18.486666666666665,67.02333333333333,31.65333333333333,11.233333333333334,5.236666666666666,9.283333333333331,Europe and Central Asia,2306.0,99.61123110151188
ID_01MWB5E,9,1955,MF,15,999,91.39,7.25,2.53,1.18,0.44,0.1,0.06,0.44,Sub-Saharan Africa,75.0,8.503401360544217
ID_01NEP8W,104,1980,MF,25,999,20.5,69.7,2.4,6.8,2.3,2.9,2.86,2.67,East Asia and the Pacific,14343.0,79.39662330473291
ID_01NGD7P,120,1985,MF,25,999,21.9,37.53,29.51,35.16,24.53,5.4,4.35,7.27,Middle East and North Africa,163.0,77.61904761904762
ID_01NHC9P,45,1955,MF,25,999,89.0,10.3,1.1,0.7,0.27,0.0,0.0,0.41,Sub-Saharan Africa,555.0,10.99445324881141
ID_01NNM0I,144,1965,M,25,999,41.84,38.76,17.31,16.8,7.18,2.59,1.78,3.91,East Asia and the Pacific,12.0,54.54545454545455
ID_01NTM1J,97,1950,MF,15,999,85.44,6.81,1.59,7.14,2.79,0.61,0.43,0.99,South Asia,3338.0,14.558618283321705
ID_01ONC9Q,54,1975,MF,15,999,39.8,47.66,14.12,9.06,3.5,3.49,2.34,3.24,Latin America and the Caribbean,1349.0,60.19634091923248
ID_01ONF0C,84,2000,M,25,999,16.9,21.83,16.57,44.55,25.17,16.73,13.64,9.34,East Asia and the Pacific,1819.0,83.09730470534491
ID_01ONX3R,331,1965,F,25,999,22.78,44.77,23.79,31.1,8.91,1.35,0.8,6.24,Europe and Central Asia,396.0,77.19298245614036
ID_01PLY2U,132,1970,MF,25,999,22.61,66.4,17.31,7.92,3.58,3.07,1.97,4.68,East Asia and the Pacific,142.0,77.17391304347827
ID_01PMS3J,312,1975,F,25,999,25.04,43.04,15.91,25.08,12.99,6.84,4.06,4.67,Europe and Central Asia,2612.0,74.94978479196557
ID_01PXN2U,105,1995,F,25,999,33.22,11.0,4.18,39.59,29.72,16.19,10.72,7.39,Middle East and North Africa,227.0,66.56891495601172
ID_01QIY5I,47,2005,M,25,999,5.78,34.07,18.45,58.29,11.68,1.86,1.29,7.38,Sub-Saharan Africa,2080.0,94.20289855072464
ID_01QKS5H,136,1990,MF,25,999,6.0,31.5,22.31,57.49,8.66,5.01,3.35,8.3,East Asia and the Pacific,32.0,91.42857142857144
ID_01QMA1T,6,2005,F,15,999,62.27,31.42,20.08,5.9,3.07,0.41,0.21,2.39,Sub-Saharan Africa,816.0,37.6905311778291
ID_01QNK6Q,67,1995,MF,15,999,2.2066666666666666,38.53333333333333,29.25666666666667,51.54,26.93,7.716666666666666,2.056666666666666,9.186666666666667,Latin America and the Caribbean,30118.0,97.78888924965096
ID_01QNZ4S,79,1985,F,25,999,95.97,2.58,0.18,0.42,0.19,1.02,0.66,0.28,South Asia,98.0,4.018040180401804
ID_01QOD8J,51,1950,MF,25,999,21.2,70.8,17.2,6.2,2.41,1.8,1.56,3.51,Latin America and the Caribbean,337.0,78.73831775700934
ID_01QOU5G,155,1980,MF,25,999,9.4,58.2,28.8,27.9,11.72,4.5,3.46,6.02,Latin America and the Caribbean,4266.0,90.59248248035676
ID_01QRI9I,45,1975,F,15,999,80.14,17.73,2.24,2.03,0.79,0.1,0.05,0.81,Sub-Saharan Africa,1351.0,19.85304922850845
ID_01QSE7M,46,1985,MF,15,999,35.44,44.26,18.57,20.0,8.39,0.3,0.16,4.61,Sub-Saharan Africa,2436.0,64.54689984101749
ID_01RBV3Z,124,1955,MF,15,999,30.93,61.75333333333333,31.663333333333338,6.550000000000001,2.823333333333333,0.7666666666666667,0.1899999999999999,2.6133333333333333,Advanced Economies,5307.0,69.06559083810515
ID_01RKW9X,3,1965,MF,25,999,89.40416666666665,8.318333333333332,2.7558333333333334,2.0041666666666664,0.7291666666666665,0.2741666666666666,0.1791666666666666,0.5975,Sub-Saharan Africa,206.0,10.564102564102564
ID_01RTW5H,1,2000,MF,25,999,54.68666666666667,29.477500000000003,13.043333333333337,11.7725,8.936666666666667,4.0633333333333335,2.7183333333333333,3.3841666666666668,Middle East and North Africa,11948.0,45.3125
ID_01RUM0D,6,1970,F,25,999,91.64,7.53,2.69,0.7,0.27,0.13,0.08,0.46,Sub-Saharan Africa,57.0,8.309037900874635
ID_01SHU4Z,80,2000,M,15,999,23.83,12.89,6.31,52.59,31.61,10.68,10.28,7.58,Middle East and North Africa,220.0,75.86206896551724
ID_01SJH9E,90,1975,M,15,999,0.2,42.6,30.07,41.28,23.66,15.93,13.03,8.97,Advanced Economies,40910.0,99.80970040011712
ID_01SSH0R,154,2000,MF,25,999,1.4783333333333335,11.5375,5.059166666666667,38.62416666666667,26.971666666666668,48.369166666666665,19.85083333333333,10.626666666666669,Europe and Central Asia,190006.0,98.53038788633064
ID_01TAV7V,78,2005,MF,25,999,15.208333333333334,49.30500000000001,33.01500000000001,23.280833333333334,13.410833333333334,12.208333333333334,3.285,6.185000000000001,Latin America and the Caribbean,22419.0,84.79198184568835
ID_01TEB1H,73,1985,MF,15,999,4.63,53.906666666666666,31.246666666666663,40.52333333333333,16.373333333333335,0.94,0.4566666666666667,7.490000000000001,Latin America and the Caribbean,601.0,95.24564183835182
ID_01TKG6F,117,1990,MF,15,999,2.22,31.68,24.03,50.5,24.28,15.6,10.61,10.12,Advanced Economies,2497.0,97.76820673453406
ID_01TOR1O,9,1975,M,15,999,70.07,22.82,10.95,6.81,2.47,0.29,0.17,1.82,Sub-Saharan Africa,170.0,29.82456140350877
ID_01TOR6D,140,2005,MF,15,999,24.19,26.48,20.79,31.57,16.84,17.77,8.27,7.42,Middle East and North Africa,3102.0,75.80645161290323
ID_01TZE2G,44,1980,M,15,999,38.12,50.94,17.81,10.42,1.08,0.51,0.27,3.14,Sub-Saharan Africa,1977.0,61.858573216520654
ID_01UIG1M,51,1965,M,15,999,18.05,68.69,21.66,10.31,3.86,2.86,2.21,4.13,Latin America and the Caribbean,352.0,81.67053364269141
ID_01UJV6Z,61,1980,F,15,999,58.61,29.73,9.04,7.99,3.94,3.67,3.36,2.53,Latin America and the Caribbean,337.0,41.34969325153374
ID_01UNZ8R,320,1975,F,15,999,32.87,41.22,17.62,25.45,6.62,0.46,0.22,3.77,East Asia and the Pacific,9296.0,67.12398007076324
ID_01UPT4E,21,1950,M,25,999,74.88,22.61,9.79,2.11,0.22,0.39,0.29,1.44,Sub-Saharan Africa,317.0,25.059288537549406
ID_01UVB4L,141,1975,F,15,999,40.58,38.92,12.9,19.02,10.69,1.51,0.73,4.15,Sub-Saharan Africa,149.0,59.12698412698413
ID_01VEI8Q,56,1950,MF,25,999,72.3,24.9,5.7,2.3,1.47,0.5,0.39,1.22,Latin America and the Caribbean,308.0,27.697841726618705
ID_01VGM1A,151,1950,F,25,999,1.17,89.39,54.46,9.01,2.42,0.43,0.23,7.58,Europe and Central Asia,2832.0,98.81367759944172
ID_01VKP5P,120,1950,M,15,999,46.48,35.11,7.7,13.09,6.33,5.42,4.89,3.76,Middle East and North Africa,52.0,53.06122448979592
ID_01VMP0J,326,1950,F,25,999,65.7,21.8,6.25,10.6,3.65,1.9,1.15,1.86,Europe and Central Asia,237.0,34.1991341991342
ID_01VPB6O,88,1965,MF,15,999,88.78,5.61,2.2,4.09,1.55,1.51,0.81,0.85,Middle East and North Africa,497.0,11.191173159198378
ID_01VUF6D,41,1995,MF,25,999,49.97999999999999,46.27583333333333,25.69666666666667,3.170833333333333,0.5425000000000001,0.5758333333333333,0.3841666666666666,3.2358333333333333,Sub-Saharan Africa,10909.0,50.01834021091243
ID_01VWN7X,13,1985,F,15,999,69.54,11.61,5.81,17.25,7.64,1.61,0.86,2.55,Middle East and North Africa,4417.0,30.466271209822043
ID_01WCX3D,33,2005,MF,15,999,50.25,39.21,29.45,9.47,4.83,1.07,0.33,3.83,Sub-Saharan Africa,2539.0,49.73555337904016
ID_01WDL5B,142,1965,M,25,999,49.22,42.7,11.37,7.14,2.84,0.85,0.6,2.21,Sub-Saharan Africa,34.0,50.0
ID_01WDQ0U,71,1960,M,15,999,30.19,56.45,15.97,11.27,2.11,2.1,2.07,3.18,Latin America and the Caribbean,3083.0,69.7985057731492
ID_01WDU8S,315,1955,M,15,999,52.04,21.25,6.62,26.53,23.33,0.18,0.06,3.54,South Asia,14.0,45.16129032258065
ID_01WFC9W,87,1985,MF,15,999,47.83,22.79,13.13,25.74,18.34,3.61,2.55,4.41,Middle East and North Africa,13974.0,52.13790015670472
ID_01WGX4K,81,1990,F,25,999,71.12,16.55,14.94,10.81,3.9,1.52,0.99,1.93,South Asia,5639.0,28.87648504711184
ID_01WHY6I,87,1955,F,15,999,95.34,2.98,2.16,1.63,0.64,0.04,0.03,0.33,Middle East and North Africa,254.0,4.649460003660992
ID_01WKA0P,73,2005,F,25,999,6.33,37.74,21.96,55.77,30.68,0.16,0.1,8.52,Latin America and the Caribbean,192.0,93.20388349514565
ID_01WPX3A,22,1970,MF,15,999,29.63,66.44,9.86,3.83,3.01,0.1,0.05,3.55,Sub-Saharan Africa,405.0,70.3125
ID_01WYG9L,99,1995,MF,15,999,26.5,32.01,17.37,30.44,14.97,11.05,6.15,6.34,Middle East and North Africa,8054.0,73.49210694406423
ID_01WZP8D,125,1955,MF,25,999,55.95,40.43,32.74,2.09,0.96,1.52,0.98,3.45,Advanced Economies,7239.0,44.03820416109016
ID_01XAU2S,106,1950,M,15,999,99.57,0.35,0.15,0.04,0.01,0.04,0.03,0.03,Middle East and North Africa,5.0,0.4
ID_01XBI2C,92,1970,MF,15,999,24.31,39.13,37.55,30.77,13.4,5.78,3.16,6.19,East Asia and the Pacific,13997.0,75.67991349013246
ID_01XGN9S,28,1980,MF,25,999,34.17583333333333,50.545,7.449999999999999,13.380833333333332,10.130833333333335,1.8966666666666665,0.7158333333333333,3.648333333333333,Sub-Saharan Africa,547.0,65.7451923076923
ID_01XHE4I,155,2005,F,25,999,12.36,16.98,10.58,61.29,32.38,9.38,7.17,9.01,Latin America and the Caribbean,3331.0,87.63483293870034
ID_01XJF0E,9,1980,M,25,999,72.24,21.88,10.24,4.91,2.43,0.9,0.56,1.67,Sub-Saharan Africa,117.0,27.529411764705884
ID_01XNJ8I,77,1975,M,15,999,7.5,61.51,26.86,25.05,9.36,5.97,2.36,6.07,Latin America and the Caribbean,926.0,92.5074925074925
ID_01XTK6O,33,1960,MF,15,999,83.59,14.66,2.05,1.63,0.61,0.12,0.05,0.79,Sub-Saharan Africa,251.0,16.383812010443865
ID_01YAD5A,3,1960,M,25,999,87.43,9.71,3.5,2.48,1.05,0.39,0.28,0.74,Sub-Saharan Africa,55.0,12.5
ID_01YBP3Y,90,1985,M,25,999,0.14,36.96,26.32,39.97,30.9,22.92,16.45,9.79,Advanced Economies,37258.0,99.84992228118132
ID_01YER1F,308,1990,F,25,999,1.61,13.4,11.51,67.6,56.49,17.4,11.3,9.9,Europe and Central Asia,1001.0,98.33005893909626
ID_01YKK0R,101,1985,MF,25,999,18.55333333333333,45.29333333333333,27.34416666666667,34.225,19.399166666666662,1.9275,1.2875,6.149166666666666,South Asia,12185.0,81.43964710600187
ID_01YTI7T,110,1985,M,25,999,2.63,33.6,23.07,45.56,27.71,18.19,18.0,8.77,Advanced Economies,1587.0,97.30226854690376
ID_01YVE6M,29,2005,F,15,999,60.68,16.29,14.16,17.24,9.14,5.79,3.26,3.46,Middle East and North Africa,4334.0,39.317790075297104
ID_01YVW8C,43,1955,MF,25,999,92.79916666666666,5.020833333333334,1.5591666666666664,1.6991666666666667,0.7866666666666666,0.4841666666666667,0.325,0.4599999999999999,Middle East and North Africa,232.0,7.200496585971447
ID_01YWK7E,134,1995,M,25,999,46.91,34.19,26.58,17.54,9.49,1.36,0.56,3.97,East Asia and the Pacific,497.0,52.98507462686568
ID_01ZFI4I,51,1955,MF,15,999,19.04,71.48,19.99,7.53,2.72,1.95,1.37,3.76,Latin America and the Caribbean,530.0,80.91603053435115
ID_01ZJM6X,105,1985,M,25,999,55.81,10.18,4.11,25.63,16.9,8.38,5.57,4.53,Middle East and North Africa,256.0,44.06196213425129
ID_01ZKI2Q,13,2000,MF,25,999,49.7,13.18,6.98,32.62,17.42,4.5,3.05,4.75,Middle East and North Africa,14674.0,50.29993487128509
ID_01ZLH6R,118,2000,F,25,999,10.1,30.6,28.14,50.2,24.7,9.1,5.52,8.2,Advanced Economies,20157.0,89.8983141557399
ID_02AII9Z,318,1965,MF,25,999,84.74583333333332,3.2875,0.6525000000000001,6.886666666666667,4.185833333333333,4.956666666666666,3.1841666666666666,1.6191666666666669,Middle East and North Africa,9.0,14.263074484944532
ID_02ALC3G,46,1955,M,15,999,45.74,53.06,7.01,0.82,0.34,0.38,0.23,2.55,Sub-Saharan Africa,400.0,54.12719891745602
ID_02AUI6B,128,1975,MF,15,999,47.67,39.34,25.86,11.56,5.52,1.4,0.73,2.92,Advanced Economies,12631.0,52.297946339847634
ID_02BGX0E,74,1965,F,15,999,25.04,65.16,11.07,8.93,3.65,0.87,0.52,3.33,Latin America and the Caribbean,438.0,74.87179487179488
ID_02BHI5G,66,1985,F,25,999,0.83,4.63,2.89,60.57,46.69,33.96,17.94,12.19,Advanced Economies,77584.0,99.159019452468
ID_02BNX1O,132,1970,MF,25,999,32.68666666666667,59.71333333333333,12.928333333333336,5.075833333333335,2.169166666666667,2.52,1.635833333333333,3.841666666666667,East Asia and the Pacific,247.0,67.1195652173913
ID_02BOS3B,143,1955,MF,25,999,12.97,74.56,49.87,4.35,0.47,8.12,5.4,6.96,Latin America and the Caribbean,26.0,83.87096774193549
ID_02BRV7D,111,1980,MF,25,999,1.5316666666666665,58.60666666666668,39.96166666666667,29.17416666666666,22.1825,10.651666666666667,6.058333333333334,6.853333333333333,Advanced Economies,5992.0,98.42312746386334
ID_02BSK6R,342,1985,MF,15,999,11.84,49.59,33.06,33.79,9.58,4.78,2.71,5.35,East Asia and the Pacific,201.0,88.15789473684211
ID_02BWJ9E,134,2000,MF,15,999,44.85,45.05,32.11,8.73,4.41,1.35,0.63,3.48,East Asia and the Pacific,1706.0,55.10335917312661
ID_02BWP6O,326,1960,F,25,999,53.81,27.91,8.63,15.12,6.01,3.16,1.88,2.66,Europe and Central Asia,399.0,46.127167630057805
ID_02BXW0F,103,1990,MF,15,999,3.25,15.046666666666669,9.833333333333334,62.426666666666655,38.06333333333333,19.28,3.4599999999999995,10.056666666666668,East Asia and the Pacific,17970.0,96.74814256487564
ID_02CDN8R,132,2005,F,25,999,5.6,36.9,20.6,47.0,26.8,10.6,7.05,9.03,East Asia and the Pacific,194.0,94.1747572815534
ID_02CGW1T,42,1985,F,25,999,83.26,9.9,4.03,6.22,1.64,0.61,0.39,1.19,Sub-Saharan Africa,100.0,16.638935108153078
ID_02CMT9D,41,1975,F,15,999,71.32,27.7,7.39,0.81,0.23,0.16,0.08,1.53,Sub-Saharan Africa,1272.0,28.661559260928342
ID_02CRM5Z,322,1965,MF,25,999,24.9,54.09,46.48,17.68,7.36,3.33,2.19,6.45,Europe and Central Asia,1818.0,75.09293680297398
ID_02CTU9X,88,1990,F,25,999,78.66,8.58,4.12,8.55,4.24,4.21,2.74,1.88,Middle East and North Africa,686.0,21.317588564325668
ID_02CUR8A,39,1960,MF,25,999,92.0325,7.041666666666667,1.8808333333333327,0.5658333333333331,0.2208333333333332,0.2683333333333332,0.175,0.2716666666666667,Sub-Saharan Africa,671.0,7.873738559023703
ID_02CVK8C,91,1995,F,15,999,28.81,23.08,15.88,40.71,24.42,7.4,1.83,6.64,Middle East and North Africa,845.0,71.18786857624262
ID_02CZF6N,144,2005,M,15,999,20.15,13.99,11.82,55.69,29.69,10.17,5.7,8.61,East Asia and the Pacific,109.0,79.56204379562044
ID_02CZM0Y,80,1975,MF,15,999,50.75,18.36,8.19,25.12,13.94,5.78,2.45,4.02,Middle East and North Africa,77.0,48.734177215189874
ID_02DKL1Y,13,1950,MF,25,999,93.73,3.23,1.01,1.93,0.75,1.1,0.74,0.49,Middle East and North Africa,560.0,6.252791424743189
ID_02DWN8F,73,1975,MF,15,999,6.82,71.15,41.73,20.77,8.17,1.26,0.63,6.04,Latin America and the Caribbean,381.0,93.15403422982884
ID_02EAV2Y,1,2000,M,25,999,25.73,44.62,23.3,21.96,17.08,7.69,5.05,6.0,Middle East and North Africa,4861.0,74.25908952031776
ID_02EEH2B,26,2005,MF,25,999,84.66416666666667,11.95,4.12,2.669166666666668,1.1366666666666667,0.7175000000000001,0.4766666666666667,0.8550000000000003,Sub-Saharan Africa,1304.0,15.330355043498706
ID_02EHQ1H,4,1985,MF,25,999,46.77,31.93,12.29,19.33,5.97,1.96,1.29,3.9,Sub-Saharan Africa,210.0,53.16455696202532
ID_02EHV9C,358,1995,F,15,999,5.91,11.56,9.46,54.5,37.39,28.03,16.92,9.89,Europe and Central Asia,21106.0,94.08880171184023
ID_02EJA9L,51,1980,MF,15,999,4.34,56.69,35.400000000000006,29.276666666666667,11.670000000000002,9.696666666666664,5.400000000000001,7.0,Latin America and the Caribbean,1909.0,95.64128256513024
ID_02EMW2D,22,1985,MF,15,999,23.39,63.19,11.91,12.88,11.46,0.54,0.29,4.64,Sub-Saharan Africa,620.0,76.54320987654322
ID_02EOY9J,342,2005,M,15,999,2.54,31.09,22.21,54.81,26.11,11.48,7.26,7.67,East Asia and the Pacific,176.0,97.23756906077348
ID_02EYY0V,68,1985,MF,15,999,13.536666666666669,31.62333333333333,9.233333333333334,47.086666666666666,25.376666666666665,7.75,2.0733333333333337,7.85,Latin America and the Caribbean,3992.0,86.44434820268515
ID_02EZK0V,43,1985,MF,15,999,34.51333333333333,36.35,21.296666666666667,26.906666666666663,10.55,2.2266666666666666,0.9966666666666668,4.926666666666667,Middle East and North Africa,3881.0,65.48000674877679
ID_02FGO0I,7,2005,MF,15,999,21.64,46.51333333333333,32.38,29.063333333333333,13.893333333333333,2.7833333333333337,1.143333333333333,6.13,Sub-Saharan Africa,10261.0,78.35815196639939
ID_02FNO4Q,124,1955,F,25,999,55.59,41.75,22.24,2.3,1.19,0.37,0.14,1.56,Advanced Economies,1102.0,44.381796214256944
ID_02FVB0C,109,2000,MF,25,999,10.58,24.7,19.73,39.93,29.65,24.8,19.56,9.68,Middle East and North Africa,435.0,89.3223819301848
ID_02FVH6C,36,2005,F,15,999,73.84,13.45,7.21,12.16,3.62,0.56,0.34,2.35,Sub-Saharan Africa,422.0,26.13003095975232
ID_02FYG6Y,155,1980,M,25,999,4.58,51.81,28.38,37.92,16.4,5.7,4.47,7.04,Latin America and the Caribbean,2265.0,95.40859309182814
ID_02FYH2B,83,1950,M,15,999,64.16,24.43,10.89,10.84,1.74,0.57,0.29,2.17,East Asia and the Pacific,67913.0,35.83969687214696
ID_02GFQ5F,30,1995,F,15,999,86.4,12.35,7.07,1.0,0.49,0.12,0.06,0.59,Sub-Saharan Africa,642.0,13.453478625314334
ID_02GGO7F,318,1970,MF,25,999,80.97916666666667,4.040833333333333,0.9675000000000002,8.617500000000001,5.231666666666667,6.3616666666666655,4.058333333333333,2.0541666666666667,Middle East and North Africa,19.0,18.896071606166085
ID_02GNM8E,108,2005,MF,25,999,4.55,15.47,10.46,53.17,32.92,26.81,18.07,10.67,Advanced Economies,7090.0,95.44964997307486
ID_02GQV6T,16,1950,F,25,999,97.33,0.69,0.26,1.89,0.32,0.07,0.04,0.23,Sub-Saharan Africa,1.0,1.6666666666666667
